,,,average,average,average,average,biolRSD,biolRSD,biolRSD,biolRSD,bioln,bioln,bioln,bioln,techRSD,techRSD,techRSD,techRSD,techn,techn,techn,techn,combRSD,combRSD,combRSD,combRSD,combASD,combASD,combASD,combASD,neff,neff,neff,neff
9.94_801.6828m/z,801.6828202,9.943466667,12.336297950555556,12.807438065333336,9.598514549,5.795410256666667,1.1799119188732516,0.7637618183176176,0.0,0.1989788792363662,3,3,1,3,0.763208168225399,0.5055240901096217,0.7846433659773839,0.6022517602834926,3.0,3.0,3.0,3.0,1.4052326655558245,0.9159075940295476,0.7846433659773839,0.6342710596793186,17.33536885215004,11.730429784101899,7.531410764110252,3.6758610047723588,4.424258315785186,4.470206123527023,2.9999999999999996,3.431492755281068
9.94_828.5567m/z,828.5566564,9.943466667,13.10556377311111,7.607837353111112,3224.025063,1538.3784194233333,0.765646523168593,1.087814323269657,0.0,1.2533484649566589,3,3,1,3,0.50000481017629,0.6194847955143395,0.8557819610458334,1.141723589268675,3.0,3.0,3.0,3.0,0.9144503314229716,1.251839212432677,0.8557819610458334,1.6954100179312848,11.984387135806344,9.523789120434516,2759.0624908750565,2608.182183659615,4.443372977032521,4.173766076409636,3.0000000000000004,4.965693273211402
9.94_839.7075m/z,839.7075329,9.943466667,4057.65290155,15494.999306911108,2305.20729953,1609.1791977344444,0.1695302583814405,0.940693299039924,0.0,0.40855825055857,3,3,1,3,0.3378946843297268,0.2034142767087358,0.3959219373651539,0.2345270614250736,3.0,3.0,3.0,3.0,0.37803878928644835,0.9624350631744222,0.3959219373651539,0.47108681433485217,1533.9501902466063,14912.93063683462,912.6821400582122,758.0631019546325,3.946909607341218,3.1866286174056566,2.9999999999999996,4.188968397090031
9.94_845.5976m/z,845.5975658,9.943466667,3805.9942713333335,2759.437371888889,69290.95512,10053.884555444443,0.2432123302302145,0.1319641199212744,0.0,0.9917263427382684,3,3,1,3,0.1055560113190138,0.0702422098180063,0.6670549456387692,0.4066466594945541,3.0,3.0,3.0,3.0,0.26513073963912726,0.14949413696434155,0.6670549456387692,1.071859433208992,1009.0860762208879,412.5197084176803,46220.87430082999,10776.351001147319,3.7276337553906274,4.049086001314311,3.0,3.6540398576218602
9.94_850.5554m/z,850.5553563,9.943466667,7.77084975888889,0.6331318702222223,128.23708423,254.9895261661111,0.8645522322162179,0.7476594531541663,0.0,1.3766287593213733,3,3,1,3,0.6847840201068224,1.0927767043772116,0.3538555211304935,0.6537889992395493,3.0,3.0,3.0,3.0,1.1028960587578986,1.324067816813137,0.3538555211304935,1.5239904187747884,8.570439572278323,0.8383095331599563,45.37740026846164,388.60159476507647,4.800728289602387,4.535878897691454,3.0,3.858522151285075
9.94_851.6987m/z,851.6986891,9.936316667,1229.4243567666665,418.0637071888889,12491.529281666668,4164.041943222222,0.2979081538955006,0.4905848841179289,0.0,0.4015020259002065,3,3,1,3,0.1413177736841036,0.2434429689632258,0.5090415000759836,0.269992595314404,3.0,3.0,3.0,3.0,0.3297271316049937,0.5476659635787419,0.5090415000759836,0.4838386903985435,405.37456668198735,228.9592630349038,6358.706803782674,2014.7246005732459,3.8567154399130454,3.928666274866784,3.0,4.501715524227235
9.94_853.7199m/z,853.7199003,9.943466667,3978.587907444444,2396.901238555556,6966.2776663333325,4640.247130444444,0.0459026030923802,0.3482958541101097,0.0,0.167768290300153,3,3,1,3,0.0434270077967608,0.0473871677303993,0.333471399161502,0.1913566924559236,3.0,3.0,3.0,3.0,0.06318982494703175,0.3515046879570738,0.333471399161502,0.254486901387689,251.4062734077918,842.5220219223944,2323.054360339699,1180.8821138999222,4.987768168906427,3.074017787762786,3.0,4.932714883360796
9.94_857.7534m/z,857.7533943,9.943466667,472.1970731111112,404.9352854888889,440.18348863333335,278.0044572777778,0.0505807802395928,0.1379714016761724,0.0,0.4381952617296866,3,3,1,3,0.151873641017418,0.1015583859958844,0.3945213608857381,0.7568462671089323,3.0,3.0,3.0,3.0,0.16007503917080118,0.17131903994179035,0.3945213608857381,0.8745463735211952,75.5869649745988,69.37312434851124,173.6617889750545,243.12778993500865,3.4382840727879,4.67542340222085,3.0,4.205401641465429
9.94_863.6129m/z,863.612918,9.943466667,373.8124033666666,253.9520606555556,4646.531442,780.5383501111111,0.3412039408146549,0.332976520310756,0.0,0.4691431164092564,3,3,1,3,0.1841832369679445,0.2368424838899407,1.2113692404675165,0.1825690200907987,3.0,3.0,3.0,3.0,0.3877416588496012,0.40861684406472537,1.2113692404675165,0.5034150482167806,144.94264137994756,103.76908956880685,5628.665263703974,392.93475115623136,4.074334559561068,4.611290157579372,3.0000000000000004,3.5921826645275745
9.94_865.5493m/z,865.5492642,9.943466667,2592.374643643333,667.4508741555555,3217.1580801666664,1118.9490977222224,0.4537736731097685,0.0249740796924683,0.0,0.3364403877860688,3,3,1,3,0.2337160006980128,0.1446955871929253,0.4435333670271028,0.2113527625139165,3.0,3.0,3.0,3.0,0.5104250340547616,0.1468350013096033,0.4435333670271028,0.39731866902513446,1323.2129157643487,98.00514998072687,1426.9169555547714,444.5793662138685,3.99134260013744,3.119053774029327,3.0000000000000004,4.365839232472174
9.94_868.7133m/z,868.7132509,9.943466667,5159.898147,4669.499057666667,4674.523158333333,4232.819666033333,0.3168875772990766,0.1953454517799232,0.0,0.5489626683231887,3,3,1,3,0.1834344892035049,0.9087781649755808,0.1295286119815932,0.5137234728448993,3.0,3.0,3.0,3.0,0.3661501720275835,0.9295362277326722,0.1295286119815932,0.7518456076644587,1889.2975941688592,4340.468539464741,605.4844963747299,3182.4268739429026,4.205028591976826,3.1844270569711943,3.0,4.982521447674046
9.94_877.5737m/z,877.5737206,9.943466667,61840.24108111111,20973.724592222225,207960.91772113,137369.26680510835,0.3656369555036904,0.1298213827412936,0.0,0.2386992359018377,3,3,1,3,0.0981772947534213,0.060172544017378,0.1195861405117141,0.1681936496835646,3.0,3.0,3.0,3.0,0.3785883839146519,0.14308852669024424,0.1195861405117141,0.2920041592409238,23411.99693179032,3001.099351108022,24869.243527544066,40112.39725896781,3.2868998293736293,3.821426465170515,3.0000000000000004,4.593240769369924
9.94_883.7005m/z,883.7004686,9.943466667,2159.068715222222,3110.735832888888,8258.564578,20033.176725555557,0.5655626319776711,0.5296381327696918,0.0,0.5459315335830521,3,3,1,3,0.1449406020020272,0.1413833958113348,0.1171055720628166,0.4337144264418215,3.0,3.0,3.0,3.0,0.5838397629471812,0.5481841080284162,0.1171055720628166,0.6972441775046252,1260.5501668820173,1705.2559478642274,967.1239293244035,13968.015828814785,3.261582909451951,3.2835950400660545,3.0,4.8054109407041565
9.94_893.5601m/z,893.56011,9.943466667,15902.58732062278,7559.893254272111,18128.96718775667,11367.991412644444,0.2086528382394119,0.2866899736690027,0.0,0.2113896602539585,3,3,1,3,0.1101920661127225,0.0750788445325515,0.059948123557832,0.3393362676898002,3.0,3.0,3.0,3.0,0.2359624935017275,0.296357847708942,0.059948123557832,0.3997933103891656,3752.414157303107,2240.4336937454323,1086.797564947519,4544.846919336729,4.035092874848511,3.27304374437246,3.0000000000000004,4.349099562823801
9.94_901.6997m/z,901.6996863,9.943466667,152761.10374249113,59691.75981132211,200074.08899076667,195527.6405296956,0.2213228460077869,0.2872315528855511,0.0,0.0761556163749841,3,3,1,3,0.0571993438718056,0.0766746259823072,0.0500588382294981,0.1416933854588402,3.0,3.0,3.0,3.0,0.22859476613507934,0.29728935945064,0.0500588382294981,0.16086234297759439,34920.38878455135,17745.725038789406,10015.476454702995,31453.03437248768,3.2659845397010936,3.2835955019136054,3.0,4.066490865474579
9.94_907.7059m/z,907.7059216,9.936316667,251.77608587777777,283.42820893333334,627.6335328,389.21452546666666,0.1261470894578974,0.3155321600417349,0.0,0.3014774025607256,3,3,1,3,0.0593715522009496,0.1298292535995641,0.7842506280407926,0.2778174644661056,3.0,3.0,3.0,3.0,0.1394204769373884,0.3411981522675979,0.7842506280407926,0.4099648372935631,35.10274197450864,96.70518118856802,492.22199227786143,159.56426960523336,3.844614228001394,3.6583318959585687,2.9999999999999996,4.973574603977404
9.94_910.5519m/z,910.551933,9.936316667,0.6349765163333333,0.2252877838888889,40.782107853,19.06003564888889,1.2209347225753535,0.976994867098808,0.0,1.021401948765129,3,3,1,3,1.5392371646451035,1.1554071123216776,0.8509403173941407,1.1915928460872796,3.0,3.0,3.0,3.0,1.9646711291752756,1.5131042811190956,0.8509403173941407,1.5694443130571998,1.2475200293443929,0.34088391028611137,34.703139800433895,29.913664555816162,4.802977208804501,4.892516333045653,3.0000000000000004,4.908615457192009
9.94_911.7252m/z,911.7252437,9.943466667,14626.733550666666,2466.0896533777777,14483.040036666667,27035.066838,1.0914398129376617,0.5676977804252881,0.0,0.8549433831837603,3,3,1,3,0.2299321727751413,0.1883423622451145,0.2090183073539538,0.2568698092606639,3.0,3.0,3.0,3.0,1.1153966421603103,0.5981250833361434,0.2090183073539538,0.8926983182236335,16314.609488187152,1475.0300794409843,3027.2205138036115,24134.158699346124,3.177176168855926,3.4350025127840436,3.0000000000000004,3.3581679285823784
9.94_913.2501m/z,913.2500895,9.943466667,144.24729561577777,640.4047904,285.52092526366664,127.97545113455556,0.2470523612633739,0.192615423491994,0.0,0.9161689259097856,3,3,1,3,1.6397720053724287,1.580670354617839,1.2044775291534795,0.902460630235726,3.0,3.0,3.0,3.0,1.6582783538383792,1.5923628579361817,1.2044775291534795,1.2860018234544437,239.20216791937003,1019.7568022773654,343.90353858319645,164.5766635164435,3.090750151625124,3.059383220317827,3.0000000000000004,4.99909123751371
9.94_917.7025m/z,917.7025295,9.936316667,63.8683097668889,73.43164651022221,1614.3498086666666,390.49045099,1.3458792418013177,1.5252409546962225,0.0,0.6520905816167349,3,3,1,3,0.2288344020683346,0.2380657647533562,0.3028790311935584,0.4807610037483607,3.0,3.0,3.0,3.0,1.3651945345194076,1.5437082879320965,0.3028790311935584,0.810156324025421,87.19266742274922,113.35704131433003,488.95270605646635,316.35830834108725,3.115538742090236,3.0973911023464913,3.0,4.678346654309948
9.94_918.5542m/z,918.554245,9.943466667,218.043644458,7.192902842333333,1919.2333596666667,3466.5461154222226,1.4608478642364164,0.5747858498758305,0.0,1.1929311933782607,3,3,1,3,0.525098502979258,0.3457942101626449,0.4402652700020115,0.4101456297486737,3.0,3.0,3.0,3.0,1.5523546374057562,0.6707849200746004,0.4402652700020115,1.2614690918674216,338.4810626312282,4.824890758198931,844.9717932905127,4372.940780138209,3.5083251463313183,4.280040013140782,3.0,3.4663145559275974
9.94_923.6919m/z,923.6918704,9.943466667,232.09782739888888,327.93480203333337,4562.329405,945.7761037888888,0.2373010304255493,0.2346389306214063,0.0,0.4449946003596615,3,3,1,3,0.3750215047414726,0.6185042019230174,0.8015774438087291,0.2455561166926021,3.0,3.0,3.0,3.0,0.44379376748618926,0.661515589808423,0.8015774438087291,0.5082499392960177,103.00356924671217,216.93398398578896,3657.0603422733,480.69064733832687,4.38029221088588,3.563990058122035,2.9999999999999996,4.11465951470708
9.94_930.2256m/z,930.225608,9.943466667,22283.78055401111,56806.08667044444,8652.051574,16004.27440825111,0.0909367162836238,0.1568552274309009,0.0,0.386361303211257,3,3,1,3,0.8410056598454201,0.9782351363649184,0.1822860317658881,0.9303647762120084,3.0,3.0,3.0,3.0,0.8459078000943594,0.9907308132844613,0.1822860317658881,1.0073994607081749,18850.023786229005,56279.54044651702,1577.1481480582659,16122.697407897813,3.046760734776736,3.1027742890637433,3.0,3.669903955250026
9.94_938.7401m/z,938.7401434,9.943466667,2079.3562777,52.01942233666667,8223.124782333332,2937.676790333333,0.8395170573854328,0.7013553641663941,0.0,0.4108865037627526,3,3,1,3,0.2439821454366314,0.3619108179164597,0.2873152669826403,0.2476816929497859,3.0,3.0,3.0,3.0,0.8742517812009064,0.7892267018860526,0.2873152669826403,0.4797644630408244,1817.8809295305118,41.05511712478509,2362.6292922676676,1409.3929279017639,3.3354516335171684,3.994574815457335,3.0000000000000004,4.283938758928962
9.94_943.7135m/z,943.7135226,9.936316667,88.61234604222221,21.075720675222225,20063.746158666665,2422.153798411111,0.6642542679722484,0.1949957152937997,0.0,0.778100728006828,3,3,1,3,0.5562804390794546,0.7249651918781974,0.528356294791894,0.3846323466286436,3.0,3.0,3.0,3.0,0.8664188706519373,0.750731548836155,0.528356294791894,0.8679762583145997,76.77540878372083,15.822208425347755,10600.806580038216,2102.3719910073714,4.8804077533606565,3.287878121278871,3.0,3.922344849141877
9.94_945.7139m/z,945.7139294,9.943466667,179.08586841555555,60.22898378244444,1494.7683122,620.6489215333334,0.5135605567529204,0.205290820335038,0.0,0.4653662798686682,3,3,1,3,0.2377475701870729,1.1718722895714375,0.3510239802006992,0.1974361403415722,3.0,3.0,3.0,3.0,0.5659225676558824,1.1897180270884509,0.3510239802006992,0.5055163735743686,101.3487344846147,71.6555077591921,524.6995224263254,313.7481920763735,3.8196079613664264,3.1226392983964937,3.0,3.6973905270906804
9.94_946.7115m/z,946.7115181,9.943466667,1378.0069940666665,110.00638217555554,13387.82766,5302.6976153333335,0.55030718788075,0.4124051575051702,0.0,0.6200804699080975,3,3,1,3,0.3346422453398576,0.3086131023343,0.0554036453668151,0.3390324667073656,3.0,3.0,3.0,3.0,0.6440678794966571,0.515092283837824,0.0554036453668151,0.7067126733285091,887.5300426000805,56.6634386315434,741.7344559066781,3747.4836075849303,4.301215409917405,4.705222163946146,3.0,4.097672025964336
9.94_953.7087m/z,953.7087344,9.943466667,105.56301663766664,11.023840239111111,1581.9375806333337,1066.9762523555555,1.1125924766284594,0.4406003520468388,0.0,0.2548619348467005,3,3,1,3,0.5721740554858754,0.8401619880713277,0.7660000247984378,0.2621953192214234,3.0,3.0,3.0,3.0,1.2510975856508566,0.9486837388844419,0.7660000247984378,0.3656514614430359,132.06963524940593,10.45813797490469,1211.7642259947143,390.14142599882234,3.9887394697445173,4.022723833253043,3.0,4.996785394051689
9.94_961.6942m/z,961.6941812,9.943466667,73.67886937333334,56.47072689922222,822.1610034333333,425.9308515111111,0.244446804571175,0.940483497096666,0.0,0.9703390135045212,3,3,1,3,0.4639112468589059,0.8491341431120182,0.2037679931274366,0.504096359107684,3.0,3.0,3.0,3.0,0.5243738029566722,1.2670982603214938,0.2037679931274366,1.093467393384252,38.63526893084269,71.55395981309466,167.53009769724986,465.7414979637895,4.031114602728104,4.958954009270135,3.0,4.006249842854165
9.94_966.2945m/z,966.2945174,9.936316667,22.189952671111115,140.26410321111112,5.2385049666666665,11.71536058322222,0.3780857025290364,0.133444600011654,0.0,0.8830685280407659,3,3,1,3,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.712658249836517,3.0,3.0,3.0,3.0,1.772836371032836,1.737183773028136,1.7320508075688774,1.9269167874999602,39.339155166843014,243.66452403668592,9.073356757968575,22.57452497942622,3.1901666275942415,3.0237424451558996,3.0,3.993225381824164
9.94_967.7081m/z,967.7080919,9.943466667,5.873059286111111,2.100191686777778,262.7802674,74.14818452233334,0.8873535810084688,0.3177375689334183,0.0,0.7056673776535696,3,3,1,3,0.7765035582398415,0.9164434088218908,0.5310294312121243,0.4809190518060705,3.0,3.0,3.0,3.0,1.179132797308127,0.9699616921738744,0.5310294312121243,0.8539611128584929,6.925116824788666,2.037105482396477,139.54405593119193,63.31966617112865,4.930826986816453,3.4739749701841514,3.0,4.528166876964144
9.94_971.7235m/z,971.723474,9.936316667,2124.8893566666666,702.9791667555555,6578.800695666666,2992.776646444445,0.2009608853871234,0.5329763481561379,0.0,0.1544569775113086,3,3,1,3,0.077324947123509,0.1729716804321301,0.2452091014395313,0.2303314858137266,3.0,3.0,3.0,3.0,0.2153239998310221,0.5603418509493715,0.2452091014395313,0.27732571330312633,457.539675475834,393.90864747865487,1613.1818071341866,829.973918232144,3.5795080325829027,3.4166801501692303,3.0,4.496186397813959
9.94_989.7548m/z,989.7547554,9.936316667,3292.929389477778,6121.630421999999,9858.064302,3673.994059888889,0.6123229337064042,0.2246160151721352,0.0,0.3291474134965009,3,3,1,3,0.2115959364428905,0.1100741033755483,0.0439769085249034,0.2321247318114128,3.0,3.0,3.0,3.0,0.6478520012024052,0.2501372873158653,0.0439769085249034,0.40276532985096525,2133.330894791393,1531.2480277093557,433.5271920416697,1479.7574294016354,3.4709387876162685,3.9082327659707814,3.0,4.5948917999790275
9.94_996.6551m/z,996.655105,9.936316667,26.634498421555552,24.19741230477777,2642.8228993333337,309.0008671755556,0.9483091513438128,0.3035373183243629,0.0,0.5818754481445162,3,3,1,3,0.6830817943423314,1.2850136262522869,1.3297372001251642,0.6196387770104925,3.0,3.0,3.0,3.0,1.168713388425221,1.3203768110920449,1.3297372001251642,0.8500183828179485,31.12809489926239,31.94970209566188,3514.259922586176,262.65641740590945,4.635204478304435,3.2224942201799203,3.0,4.984287843022207
9.95_141.1105m/z,141.110513,9.950733333,219.3027319444444,221.36369502222223,101.87023322666668,104.98796458555556,0.0337416071281239,0.0144041782008561,0.0,0.7078755543154044,3,3,1,3,0.0169763408859302,0.0340367604039332,0.3463980465860414,0.4925737595246027,3.0,3.0,3.0,3.0,0.037771579282100017,0.036959185711224384,0.3463980465860414,0.8623901141418204,8.28341052642071,8.181421914049148,35.28764979498179,90.54058276245466,3.951574754139157,3.6941118247836475,3.0000000000000004,4.5689670979898604
9.95_396.2166m/z,396.216607,9.950733333,21.047385775555554,25.01316802222222,11.778462189666667,7.571146844999999,0.1593580029199785,0.1140519888779499,0.0,0.7987983143278525,3,3,1,3,0.2736430377290932,0.0897166409685926,0.3798488846071836,0.547560737160442,3.0,3.0,3.0,3.0,0.31666304677409046,0.1451100679956541,0.3798488846071836,0.9684531521207959,6.664929306317075,3.6296625124913873,4.474035725132769,7.332301027209668,4.216628203809419,4.789826060422362,3.0000000000000004,4.539604328929154
9.95_425.1355m/z,425.1354975,9.950733333,60.25024822111112,60.67837513333333,27.705727723333336,21.048865540888887,0.0895392940059931,0.0472823291282568,0.0,1.1905812989045088,3,3,1,3,0.0946146162015271,0.061743350209359,0.4706940936383047,1.1192006727194317,3.0,3.0,3.0,3.0,0.1302659232879188,0.07776798790548944,0.4706940936383047,1.6340422195025366,7.8485542128493275,4.718835143493818,13.040922399324037,34.39473496644454,4.987902090698961,4.745459344413366,3.0,4.984806535033117
9.95_824.7345m/z,824.7345,9.950733333,0.4110821236666666,6.216810406666666,1.8612983513333332,0.5381103195555555,1.586042383400119,1.3511677963253772,0.0,1.1879568506188858,3,3,1,3,1.0227052405808446,1.132165594851882,1.732050807568877,0.6762791827018574,3.0,3.0,3.0,3.0,1.887182145701112,1.762797024048172,1.732050807568877,1.3669656220579338,0.7757868442006297,10.958974883943705,3.223863312553519,0.7355783077070536,4.418006064705079,4.8811183912446845,3.0,4.17310737332121
9.95_837.4853m/z,837.4852701,9.950733333,3.168240653111112,3.0888159202222227,92.98482635,9.837334680666666,0.7767846406136276,1.0439966434392725,0.0,0.8277668809399304,3,3,1,3,0.4261131154953526,1.131559327380386,0.4517252888469998,0.6754006420090959,3.0,3.0,3.0,3.0,0.8859835015904067,1.539595889476852,0.4517252888469998,1.0683464028147986,2.80700894772446,4.755528294124794,42.00359754134187,10.509681119375498,4.103728448203601,4.974330602754221,3.0,4.845168517457518
9.95_861.7332m/z,861.7332285,9.950733333,99.08705957611112,19.96750132388889,575.3437116666666,391.9749228666667,0.6594677313258933,0.2191264571451222,0.0,0.5760244341711138,3,3,1,3,0.5089294610470416,0.3772343556105401,0.4636589752214811,0.3560729315253176,3.0,3.0,3.0,3.0,0.8330107352139905,0.43625928445578377,0.4636589752214811,0.6771942714813715,82.54058434768879,8.711007839929682,266.76327575148997,265.44317232965915,4.758515737860313,4.211714511980057,2.9999999999999996,4.333725538321751
9.96_1010.7727m/z,1010.772661,9.957866667,25.63403284555556,16.58887178866667,211.6672175333333,129.98679246888886,0.4085776280401387,0.1861918261606185,0.0,0.6067339992446249,3,3,1,3,0.3600390689078296,0.2803201447358783,0.1575873830100097,0.4615827834271903,3.0,3.0,3.0,3.0,0.5445767248743952,0.3365215887187176,0.1575873830100097,0.762354780791574,13.95969765235532,5.5825134893732224,33.35608288008844,99.0960526784196,4.93768422898514,4.477191045976802,3.0000000000000004,4.734168263166055
9.96_1015.7537m/z,1015.753707,9.957866667,13.915036150333334,13.374207370444443,26.78647386,17.66143612566667,0.1292858781398655,0.212160817746048,0.0,0.1285279237120677,3,3,1,3,0.262093931947103,0.2514246651998122,0.1039579257377671,0.4591769455728111,3.0,3.0,3.0,3.0,0.2922465867206815,0.3289780765605962,0.1039579257377671,0.4768258534510386,4.066621819029809,4.399821016251362,2.78466626031452,8.421429353792014,3.918897783129575,4.889966877382708,3.0,3.3114849104290878
9.96_1023.7254n,1024.732661,9.957866667,36.81291689655556,33.33412793233333,305.93012175,51.95318913666667,0.0275017220624823,0.1518127727790779,0.0,0.0918204904843636,3,3,1,3,0.2676140695961105,0.193800638485519,0.9366693599116784,0.2979633222043665,3.0,3.0,3.0,3.0,0.26902348403474724,0.24618246374643904,0.9366693599116784,0.3117902241120658,9.903539160992992,8.206277741220811,286.55537131727436,16.198496484257845,3.0422389825552414,4.783105391028405,3.0000000000000004,3.3764564179802186
9.96_1036.7768m/z,1036.776811,9.957866667,18.67061893,17.80402551111111,15.58250083,20.81418308666667,0.0838374393386051,0.1673504952416535,0.0,0.1179829348878063,3,3,1,3,0.235925112175249,0.1042622661599717,0.290365586509555,0.2143836578404711,3.0,3.0,3.0,3.0,0.25037846311086365,0.19717202743401374,0.290365586509555,0.24470456815065902,4.674720873021998,3.5104558065126805,4.524621992788578,5.093325683631519,3.497183812390211,4.349313737981955,3.0,4.109685458064595
9.96_1042.7831m/z,1042.783148,9.957866667,18.64152039188889,19.82034548111111,17.766172386666668,13.070052307666666,0.2183702546272999,0.0851914946030703,0.0,0.2406819119094555,3,3,1,3,0.4521967884986177,0.1367807513250879,0.2408311375790072,0.2778639121431773,3.0,3.0,3.0,3.0,0.5021628258189323,0.1611414431043749,0.2408311375790072,0.3676086729008202,9.361078557552176,3.19387907365352,4.278647506305679,4.804664583565646,3.8846949846332555,4.348722518833072,3.0,4.920199618646888
9.96_1054.2943m/z,1054.294326,9.957866667,17.09518346888889,15.550829005555556,10.432291625333333,11.212331263444446,0.1036374359524723,0.119977920724424,0.0,0.3520504060090587,3,3,1,3,0.2940118190207562,0.1270247692665652,0.4104038552762078,0.387875397201219,3.0,3.0,3.0,3.0,0.31174295157179843,0.17472834191561568,0.4104038552762078,0.5238194461120611,5.329302952252839,2.717170567553985,4.281452702402496,5.873237152042416,3.4894519590139557,4.987040433998702,3.0000000000000004,4.963013130663173
9.96_1055.2941m/z,1055.294076,9.957866667,41.17905343333334,41.22322177777778,23.061834177666668,23.62947722922222,0.0905144909994371,0.1183618821500962,0.0,0.4444026234985414,3,3,1,3,0.0868556223738386,0.0314747723283082,0.1017544193389646,0.3584743382724198,3.0,3.0,3.0,3.0,0.12544629216853734,0.12247528909634016,0.1017544193389646,0.570961945292535,5.165759568221745,5.048826004715879,2.34664354563996,13.491532285042378,4.993208820278304,3.2814461001788917,3.0000000000000004,4.828535465955268
9.96_1075.2416m/z,1075.241616,9.957866667,28.379372084444444,26.923219463888888,22.199742526666665,34.13825153255556,0.1550623894909201,0.251898795812925,0.0,0.8034168536156295,3,3,1,3,0.1756050041603358,0.5282840417754952,0.1073256768049582,0.7298827430341119,3.0,3.0,3.0,3.0,0.23426792806695793,0.5852666333617993,0.1073256768049582,1.0854526517783432,6.648376698064065,15.757262014891117,2.3826023915703125,37.055455653088515,4.939646824067848,3.864745033256204,3.0,4.963701462140712
9.96_1076.2384m/z,1076.238364,9.957866667,34.01938678,31.875542993333337,19.168034968666667,26.140893955111117,0.096151777078838,0.2441735670312932,0.0,0.579571305054095,3,3,1,3,0.2853403752206989,0.4053024859729817,0.5955105850057278,0.6665826688473251,3.0,3.0,3.0,3.0,0.30110512112301874,0.4731710430411654,0.5955105850057278,0.8833093184438447,10.243411576922721,15.082583925659048,11.414767717600935,23.090495223002023,3.4484193155098586,4.282793521494913,3.0,4.924212662230106
9.96_1094.8015m/z,1094.80149,9.957866667,20.771886408444445,25.789884865555557,16.404660726666666,16.056807583666664,0.0828017684707371,0.1706659992253817,0.0,0.2242760163896754,3,3,1,3,0.5516262457306362,0.2477394510269867,0.2491776533477081,0.2801173711231925,3.0,3.0,3.0,3.0,0.5578061023695938,0.30083503600270817,0.2491776533477081,0.3588390629970354,11.586684996358336,7.758500942035105,4.087674863836108,5.761809788046638,3.090080119354122,4.549349924767884,3.0,4.817352364413177
9.96_1104.7641m/z,1104.764108,9.957866667,31.26496612555556,27.47559333111111,23.42363886,33.21459212888889,0.1406097875609319,0.0496433242536031,0.0,0.1401495794944855,3,3,1,3,0.2150594881265812,0.3146121338065364,0.3862158304800374,0.1700424876454653,3.0,3.0,3.0,3.0,0.25694687348009804,0.3185047164191613,0.3862158304800374,0.22035505947706155,8.033435295422676,8.751106062373744,9.046580135179376,7.319003424067652,4.445724357198188,3.0995317448163253,3.0,4.859262471774598
9.96_1120.7601m/z,1120.760092,9.957866667,6.215697776888888,5.876358506777778,6.932566734333334,13.369056598555554,0.1429274119779055,0.4480613210847468,0.0,0.5996567606160598,3,3,1,3,0.8404180580572462,0.8068665292899156,0.542795747954451,0.511771870180255,3.0,3.0,3.0,3.0,0.8524850481993305,0.9229260769642187,0.542795747954451,0.788351874267032,5.298789418923595,5.423444503495729,3.7629677458066078,10.539520826653304,3.115594495095087,4.126369749091838,3.0,4.903578455001158
9.96_1128.3123m/z,1128.312341,9.957866667,788.3818554,1169.4340239333333,441.96519253333344,228.8381356711111,0.2266931823645518,0.054810145810162,0.0,0.3308284185985063,3,3,1,3,0.053930375475721,0.0725791449202097,0.5860522486598181,0.5614391875116179,3.0,3.0,3.0,3.0,0.2330199226021676,0.09094990028075908,0.5860522486598181,0.6516604973650729,183.70867892626129,106.35990786166349,259.0146949135295,149.1247733075323,3.225663367734966,4.7213354752848815,3.0,4.239439578238448
9.96_1140.8030m/z,1140.803047,9.957866667,6.349346713777777,6.095599202777778,4.925277357666666,18.101772132222223,0.0577745665125546,0.2950116448965355,0.0,0.8544145820246348,3,3,1,3,0.4140051779811868,0.64581368456234,0.4479841613575454,1.0373423937322142,3.0,3.0,3.0,3.0,0.41801697086475775,0.7100050603992517,0.4479841613575454,1.3439135090512377,2.6541346802634904,4.327906280137866,2.2064462465276087,24.327216106260675,3.0778676669236007,3.7998583536892077,3.0000000000000004,4.8583531679369205
9.96_1149.2622m/z,1149.262172,9.957866667,283.0738060888889,286.0455640222222,338.17109103333337,438.3057176888889,0.0504329608754992,0.0249925196853008,0.0,0.4187920509758611,3,3,1,3,0.1454380884256568,0.1156218210728081,0.51747620889053,0.284551929435538,3.0,3.0,3.0,3.0,0.15393414535956212,0.11829214491424442,0.51747620889053,0.5063166820341353,43.57472441397152,33.83694331139349,174.99549414430368,221.9214966968286,3.474130625853885,3.186489066712143,3.0000000000000004,4.522220204301194
9.96_1150.2598m/z,1150.25977,9.957866667,132.1444145222222,144.9274032333333,80.25091916000001,112.71643724444446,0.0919605667433058,0.0375818240520936,0.0,0.1842532706148079,3,3,1,3,0.1052945406968069,0.088205491387372,0.3825295147943064,0.3496084820725365,3.0,3.0,3.0,3.0,0.13979873438733814,0.09587805906447146,0.3825295147943064,0.3951902813447171,18.47362190656245,13.895358127266002,30.69834516807191,44.54444054680616,4.928841422119525,3.7029797401631614,3.0,4.0314555251305775
